id,text,Diagnostic,Prognostic,Motivational,Community,Engagement,Political Endorsement
1521652855221380,Thank you to Stacey Abrams for standing with the IUPAT Women’s Committee and for addressing the IUPAT Caucus of the Tradeswomen Build Nations Conference!,0,0,0,1,0,0
1658979331330800,"Please join us in congratulating and honoring International Union of Painters & Allied Trades District Council 46 brother Ivan Dawns for winning the Dr. Anderson Abbott Award!

As brother Dawns says, ""It is the duty of our union to assist the needs of our community. After all, our community is our union and our union is of our community.""",0,0,0,1,0,0
8.87158E+14,"When workers collectively bargain, what once seemed impossible for a single worker to win by themselves can become possible.

Here are just five of the many ways unions like ours materially benefit workers.",0,0,0,0,1,0
5.04874E+14,"As many International Union of Painters and Allied Trades members and their families reconvene for today’s holiday and throughout the weekend to give thanks for the blessings we’ve received throughout the year, spend time together and remember everything we have to be grateful for. We must be aware and mentor those not yet aware of those before us and the current efforts of the labor movement that enable workers to enjoy those very fragile blessings.

Although many are still exploited, unemployed, underemployed or working for low wages, we have much to be thankful for. This year many of us came together in the form of mobilizing to ensure that the voice of workers were heard at the ballot box. We must now look to the future of how we leverage those new relationships strategically and hold those who claim to champion our values accountable.

Now more than ever, we should be thankful for our unions and our members for standing up for all workers to create a fair and equitable marketplace, inclusionary of all who stand and fight alongside our undeniable march toward justice.

Please share with friends, family and especially, those you mentor throughout our movement. Our future is in our hands and theirs....

36 Reasons Why You Should Thank a Union

1. Weekends
2. All Breaks at Work, including your Lunch Breaks
3. Paid Vacation
4. FMLA
5. Sick Leave
6. Social Security
7. Minimum Wage
8. Civil Rights Act/Title VII (Prohibits Employer Discrimination)
9. 8-Hour Work Day
10. Overtime Pay
11. Child Labor Laws
12. Occupational Safety & Health Act (OSHA)
13. 40 Hour Work Week
14. Worker's Compensation (Worker's Comp)
15. Unemployment Insurance
16. Pensions
17. Workplace Safety Standards and Regulations
18. Employer Health Care Insurance
19. Collective Bargaining Rights for Employees
20. Wrongful Termination Laws
21. Age Discrimination in Employment Act of 1967
22. Whistleblower Protection Laws
23. Employee Polygraph Protect Act (Prohibits Employer from using a lie detector test on an employee)
24. Veteran's Employment and Training Services (VETS)
25. Compensation increases and Evaluations (Raises)
26. Sexual Harassment Laws
27. Americans With Disabilities Act (ADA)
28. Holiday Pay
29. Employer Dental, Life, and Vision Insurance
30. Privacy Rights
31. Pregnancy and Parental Leave
32. Military Leave
33. The Right to Strike
34. Public Education for Children
35. Equal Pay Acts of 1963 & 2011 (Requires employers pay men and women equally for the same amount of work)
36. Laws Ending Sweatshops in the United States",1,1,1,1,0,0
9.20298E+14,Learn more and register: ,0,0,0,0,0,0
1078231210243230,"To honor our flag this June 14, the IAFF is joining forces with the National Flag Foundation, the United States Marine Corps and other partners in the labor movement to proudly display the American Flag as part of a non-partisan, nationwide social media event. Throughout the day on Friday, June 14, we encourage affiliates and members to take pictures or videos flying the American flag at their fire stations and homes and share them on social media using #FlyTheFlag.

As part of a Flag Day event planned for June 14 by the National Flag Foundation in Pittsburgh, Pennsylvania, on-duty members can join other members across the country by sounding apparatus sirens for 15 seconds at 11:45 a.m. (ET).",0,0,0,0,1,0
7.92266E+14,Check your smoke alarms when you change your clocks for #DaylightSavingTime,0,0,0,0,1,0
5.69601E+14,#EMSWeek2019 #EMSstrong,0,0,0,1,0,0
2371348579889190,"In 1960, IAFF headquarters produced a heavy work volume. Its 10-member staff provided services to 1,100 local unions and 95,600 professional fire fighters, responded to 7,800 in-coming telephone calls, and managed 2,500 research inquiries. The International Fire Fighter editors and authors wrote 300,000 words and displayed 400 pictures to depict IAFF and union activities. #IAFF100Years See more history at ",0,0,0,0,0,0
5.68187E+14,"Hanover, VA #firefighters built a playhouse to surprise a local girl recovering from cancer",0,0,0,0,0,0
1863069774222110,"In 1994, Boston, MA Local 718 members tend to a woman overcome by smoke. Photo credit: Robert Eng for the Boston Herald. Boston Fire Fighters Local 718 IAFF",0,0,0,0,0,0
1194702688265480,"Have you made these excuses for yourself or someone else? Although no two struggles are exactly the same, in every case, recovery begins with honesty. Don’t let denial or any other lie stand in the way of getting the help you need.",0,0,0,0,1,0
1225483972013750,Don’t forget to keep your neighborhood fire hydrants clear this winter! #IAFFsafetytips,0,0,0,0,1,0
1618333539109320,"IAFF 4th District Vice President Andrew Pantelis speaks to The Things We All Carry podcast about mental health, retirement, cancer prevention, and more. Tune in! 🔊🔥 🔊",0,0,0,0,1,0
1277344680282500,We are making strides and united in our mission to remain 3️⃣4️⃣1️⃣0️⃣6️⃣9️⃣ #UnionStrong! #1u 💪,0,0,0,1,0,0
2674600339409150,"🌀 Remember to keep generators at least 20 feet away from any building openings such as: 

✔️ windows or doors
✔️ vents while they're running

And never run generators in storage areas or garages, even if the doors are open. 

Stay safe! ⚡",0,0,0,0,1,0
5.41099E+14,Post-traumatic stress affects fire fighters and paramedics at double the rate of the general population. Our new IAFF Center of Excellence for Behavioral Health Treatment and Recovery is an addiction treatment facility specializing in post-traumatic stress exclusively for our IAFF members. Learn more: www.iaffrecoverycenter.com,1,1,0,0,0,0
5.46698E+14,"IAFF General President Harold Schaitberger speaks at #IAFFMayorsFireOps in Boston, MA Friday morning.",0,0,0,0,0,0
8.38158E+14,New York fire fighters meet Senator Chuck Schumer on Capitol Hill Tuesday. #IAFFLegCon,0,0,0,0,0,0
2110341032767860,"#CancerSurvivorsMonth

🔥🎗️ As a survivor of colorectal cancer and a member Fayetteville Firefighters, Rusty Hulse is determined to help other cancer patients through their journey by sharing his outlook. 

➡️ Learn more about Rusty's story ",0,0,0,1,1,0
1087929243342460,"In 1976, IAFF President William H. McClennan met with Mr. and Mrs. Carter at a private conference in Atlanta, Georgia, a few days before the IAFF 33rd Convention. Newly appointed IAFF Legislative Representative Harold Schaitberger arranged the meeting. #IAFF100Years See more history at ",0,0,0,1,0,0
1081768246911340,"Tune in Wednesday, August 21 beginning at 9:00 a.m. to watch our livestream of the Redmond-EMS general session, including a presentation the wildland urban interface. Watch this preview for a teaser of tomorrow’s presentation.",0,0,0,0,1,0
1263246524973470,"We are excited to kick-off #IAFF56th Convention in Ottawa, ON today. Lots happening including: Opening Ceremony, special round table discussion led by Edward A. Kelly IAFF General President and more. 

Stay up to date on all activities by downloading our app or visit our website. 

",0,0,0,0,1,0
1552668758972580,Pierce County Professional Firefighters IAFF Local 726 celebrated the milestone of having an all-female crew at Station 94 in September 2021. The story garnered international attention and recently led to a German news crew documenting the life and work of the crew.,0,0,0,1,0,0
8586973558051430,"See who won top prizes in the IAFF Media Awards Contest
",0,0,0,0,0,0
2773951066115190,Tell us your answers in the comments below! #IAFF100years,0,0,0,1,1,0
4.19638E+14,"Congratulations to the following winners of the Apple Watch drawing at ALTS 2019 in Los Angeles: Esteban Cespedes of Marin, CA Local 1775; John Howard of Fairborn, OH Local 1235; Cody Smith of South Metro (Pleasant Hills), MO Local 3112; and James Pennington of Aliquippa, PA Local 802. These lucky ALTS attendees filled out conference evaluations to be qualified for the drawing and each will receive an Apple Watch!

We look forward to the next ALTS in Lake Buena Vista, Florida, in January 2020!",0,0,0,1,0,0
1785776828918630,Welcome to the #IAFF! #UnionStrong,0,0,0,1,0,0
2260725054303450,"#IAFF General President Harold Schaitberger is interviewed by ABC World News Tonight in Wilmington, NC at the IAFF Disaster Relief Command Center discussing efforts to help #firefighters affected by #HurricaneFlorence.",1,1,0,0,0,0
1093275502459250,"Two Akron, Ohio, fire fighters died November 19, 1966 battling a blaze in a commercial building down the street from a firehouse. The structure, built before the turn of the century, housed businesses and apartments. #IAFF100Years See more history at ",0,0,0,1,0,0
1326245672069770,"Stay safe this Halloween by staying VISIBLE and off the roads: bring flashlights, glow sticks and reflective goodie bags, and add reflective tape to costumes. #IAFFSafetyTips #IAFF",0,0,0,0,1,0
1094174458787490,"This news story provides more insight into the bus crash that killed Brother Spencer Chauvin, a Louisiana fire chief. An illegal operation in disaster relief was taking place.",1,0,0,0,1,0
27290466470597200,"Give back to those who give everything on #GivingTuesday. Support the #IAFF Foundation on December 3, 2019. my.iaff.org/give.",0,0,1,0,1,0
5.30948E+14,"🚨 🚑 As we celebrate the 50th anniversary of #NationalEMSWeek, the #IAFF recognizes our members and other emergency medical workers delivering high-quality care in their communities.",0,0,0,1,0,0
4.68537E+14,A message from the Minnesota Professional Fire Fighters - MPFF,0,0,0,0,0,0
1717373375705790,"The IAFF was pleased to welcome the executive leadership of the New Zealand Professional Firefighters Union to its Washington, DC headquarters this week. President Ian Wright and Secretary Joanne (Wattie) Watson visited DC after making presentations at #IAFFRedmond19 in Nashville, TN last week.",0,0,0,0,0,0
8.93243E+14,"Fire fighters and paramedics, your job is important and so is your education. Earn a fire science degree online that is IFSAC accredited, IAFF supported, and from a FESHE-recognized institution. Learn more and ask about IAFF member benefits: IAFF.PURDUEGLOBAL.EDU   #IAFFandPurdue Purdue University Global",0,0,0,1,0,0
2073953306357160,Make sure you have working smoke alarms inside your home. #SmokeAlarmsSaveLives #FirePreventionWeek,0,0,0,0,1,0
3618658878279840,"The Public Safety Officer Medal of Valor program is currently accepting nominations for extraordinary acts of heroism and bravery on the part of our nation’s public safety officers. The deadline for nominations is July 31, 2021 at 11:59 p.m. (ET).",0,0,0,0,1,0
4.82067E+14,"🔥 📰 ""Firefighters are exposed to all kinds of threats ... but no threat is more deadly than the one we can’t see.""

3,000 fire fighters are uniting in Boston this week for #IAFF57 – just days after Massachusetts enacted one of the strongest PFAS removal laws in the nation.

In a piece for the Boston Globe Opinion, General President Edward A. Kelly shows how Mass’s new law will protect #firefighters from cancer, and why it should be a guide for other states to follow.

Read the GP’s op-ed here 🔽",1,1,0,0,0,0
1651991955359420,On this #WorldCancerDay we encourage our members to follow these tips to reduce your risk of illness,0,0,0,0,1,0
1300054651011620,"Broward County Local 4321 members rescue a deer in the lower Florida Keys. The deer was lying down and appeared severely dehydrated. Fire fighters gave the deer four bottles of water and after the fourth bottle the deer began to spring to life, standing up. Photo by John WILLIAMSON",0,0,0,0,0,0
5.62521E+14,ICYMI: Opening Ceremony Video from the 55th #IAFFConvention,0,0,0,0,0,0
1726329468206400,"Domestic violence can happen to anyone in every community. One of our Boston Local 718 brothers was murdered earlier this year in a domestic violence incident. The COVID-19 pandemic and the accompanying lock-downs, social distancing and other mitigation measures have only exacerbated domestic violence. This October during Domestic Violence Awareness Month, let's start the conversation to help stop domestic violence.",1,1,1,0,0,0
1088138035639510,"On Thursday, members of Fort Worth Professional Firefighters Local 440 responded to a massive multi-vehicle accident where they rescued dozens of trapped motorists. The fire fighters still took time to provide comfort to those involved in the accident. It’s who they are to care for the needs of the community.  It’s a scene repeated across the United States and Canada, but this time their compassion was captured on camera.",0,0,0,1,0,0
1071458011087910,"Immokalee, FL Local 4657 members sponsored the department's Logistics Coordinator Jason Burr, who is a paraplegic, at a local race in Southwest Florida. Jason was also a fire fighter before the vehicle accident that led to his paralysis. Read more: 
",0,0,0,1,0,0
3721749538085150,"Learn about effective suicide prevention strategies, evidence-based treatments for suicide, resources for suicide loss and IAFF efforts to understand and address suicide.",0,0,0,0,1,0
4.44011E+14,"👏 In a major victory to protect #firefighters from carcinogens, the Massachusetts Legislature has passed a bill banning the use of PFAS chemicals in fire fighter protective gear. 

Strong work by the Professional Fire Fighters of Massachusetts (PFFM)!",1,1,0,1,0,0
1246817823228030,The IAFF is celebrating its 100-year anniversary and in recognition of this milestone we encourage you to add the #IAFF100years frame to your Facebook profile photo. Search #IAFF100years or International Association of Fire Fighters to access the frame.,0,0,1,1,0,0
1578311242772550,#IAFF16 Convention - First Day Business Session,0,0,0,0,0,0
4.59616E+14,"Sending well wishes to the 15 IAFF members of the 379 Fire Protection assigned to Al Udeid Air Base in Qatar. The fire fighters pictured are from the following areas: Danbury, Connecticut; Binghamton, NY, Fort Drum, NY, Newburgh, NY, New York City, NY, Syracuse, NY, West Point NY; Offutt, Nebraska and Omaha, Nebraska. To all IAFF members deployed across the world we thank you for your service and sacrifice.",0,0,0,1,0,0
1542188763329190,Mich. towns ban groups from soliciting on street,0,0,0,0,0,0
5.67423E+14,It's important that affiliate presidents complete our tracker survey and enter data to document exposures among members in their local/fire department. Go to  to begin.,0,0,1,0,0,0
1047938513740970,IAFF General President Harold Schaitberger appeared on The Hill TV Thursday morning calling on Congress to #Renew911VCF to care for the fire fighters and other first responders made ill from their work after America was attacked.,1,1,0,0,0,0
1217245842673820,"More than a decade after its founding (1930), IAFF leaders wrote: ""Without the organized efforts of the IAFF these beneficial changes would not have been secured. The younger men who are now coming in the department and our organization have little conception of the immense improvements which the International has effected.”

Our union's strength comes from solidarity and numbers - we're strongest when all fire fighters are standing together as members of the IAFF. 

#IAFF100years 

More history: ",0,0,0,1,0,0
2056393014803820,"Danville, IL mayor proposes 16 layoffs at #fire department",0,0,0,0,0,0
1112463043601090,"#SafetyStandDownWeek: Fire service safety starts with self-care. Check out these essential tips for surviving and thriving in 2021. 
",0,0,0,0,1,0
8.59774E+14,"Bluefield, WV Local 347 is collecting supplies and donations to help Lewisburg, WV residents who were affected by last week's flood. A state of emergency was declared for 44 counties in the state making it one of the worst floods in a century.",0,0,0,0,0,0
1536417947055740,"Eight years ago, in 2010, the IAFF began its campaign to Go Pink for Breast Cancer Awareness Month in October. Shown here on the cover of Fire Fighter Quarterly is Jacksonville, FL Local 122 using a fleet of pink trucks to help raise money for cancer research. #FBF #IAFFinPink",0,0,0,0,1,0
5.39648E+14,"🔥🏛️ The IAFF has secured major legislative and regulatory victories for our members and their communities this summer.  

See how they’ll benefit you 🔽",0,0,0,0,0,0
1138039941216080,Pre-rehearsal for IAFF Fallen Fire Fighter Memorial in Colorado Springs Friday. (Photo Credit Jocelyn Augustino),0,0,0,1,0,0
1077011790229140,Be safe. Have a healthy and happy Valentine's Day!,0,0,0,0,1,0
8411126742343950,"Of the 21 firefighters in the department, at least 15 have given their two weeks notice. It comes after they say the city gave Deming Police officers a raise of several dollars an hour but decided not to give a raise to firefighters.",1,0,0,0,0,0
2944863878999970,"In the Spring of 1976, a violent firestorm raged through downtown St. Louis, which International Fire Fighter Magazine likened to Germany’s WWII bombing raids on London. Nearly two dozen of 200 fire fighters responding were injured, with no fatalities. #IAFF100Years See more history at ",1,0,0,1,0,0
5.03012E+14,"The Never Forget the Heroes: James Zadroga, Ray Pfeifer and Luis Alvarez Permanent Authorization of the September 11th Victim Compensation Fund Act to permanently extend the September 11th Victim Compensation Fund (VCF) was signed into law Monday.

The IAFF would like to recognize 1st District Vice President James Slevin, the Uniformed Firefighters Association of New York Local 94 and the Uniformed Fire Officers Association Local 854 for their work to get the bill passed. Leaders traveled to the nation’s capital numerous times to meet with elected lawmakers. 

Thanks to all of our members and supporters who reached out to lawmakers and showed their support for this bill.  You were persistent and resilient in the face of opposition.  

The IAFF would also like to acknowledge the lawmakers and many others who kept their promise to ""Never Forget"" the September 11, 2001 first responders who bravely served their country in the aftermath of the devastating terrorist attacks.

The VCF will now be fully funded to handle the record number of responders who are presently ill or who become ill from their service after the terrorist attacks.",1,1,0,1,0,0
4.34511E+14,"There's still time to donate at my.iaff.org/coe.

A former paramedic in recovery, Richard Gallegos will run 100 miles August 16 to raise funds to help with costs of boarding fees/expenses not covered by insurance for #IAFF members seeking treatment at the IAFF Center of Excellence.  bit.ly/2OToSfx #iaffrecoverycenter",1,1,0,0,1,0
5.2402E+14,IAFF Fire Ground Survival training in action,0,0,0,0,0,0
2641440656050170,Live mobile #fire at #IAFFmayorsFireops,1,0,0,0,0,0
9.24857E+14,"Reminder: The FY 2018 Assistance to Firefighters grant (AFG) application closing date is Friday, October 26 at 5:00 p.m. (ET).",0,0,0,0,1,0
5.28416E+14,Also on Facebook Live,0,0,0,0,0,0
1281660739680110,"""When terrorists forever changed America’s landscape that fateful day, September 11, 2001, fire fighters, police officers, EMTs, dog handlers and many more didn’t hesitate to answer the call. Thousands risked their lives — and in some cases, gave the ultimate sacrifice — on that day and continued to work tirelessly in the weeks and months following the attacks to rescue survivors, recover victims, clear the area and help Americans see the true face of American resolve.The first responders, construction workers and others on 9/11 didn’t give up on this country during a most critical time of need, but now, it feels like some in Congress are giving up on them."" 

Read more at the Move America Blog: ",1,0,0,0,0,0
5.66082E+14,"D.C. fire fighters celebrating their 100th anniversary in 1957 discovered a photo of fire fighters from Fire Engine Co. 6 dated April 1855, revealing they were at least two years late for their Centennial. #IAFF100Years See more history at ",0,0,0,1,0,0
1253559502437720,"The IAFF has developed a resource for first responders on treating patients who may have been exposed to the Coronavirus. Please review for the latest information and guidance.  
iaff.org/coronavirus",0,0,0,0,1,0
1622505702007400,"#FFCancerMonth: “My life was at a standstill. What do I do? Where do I go from here? Will I die?” Curtis McClendon - Pinellas County, FL Local 4966 / Fire fighter and EMT



 #FightFFCancer  Firefighter Cancer Support Network",1,0,0,0,0,0
1242412913718620,Let everyone know,0,0,0,0,0,0
1113531863490580,"One person, one vote. That's how democracy works, right? Not when you live in a gerrymadered district.",1,0,0,0,0,0
8.77186E+14,Thanks to Gov. Wes Moore for joining us at the #IBEW Construction and Maintenance conference.,0,0,0,0,0,0
5.24104E+14,5 reasons to consider a career in the electrical industry,0,0,0,0,0,0
8.62958E+14,The #coronavirus pandemic meant New Mexico needed more hospital space fast. #IBEW members helped make it happen.,0,0,0,1,0,0
1884098458681880,"""The #IBEW couldn’t ask for a stronger advocate for our issues than President Biden. His track record is louder than his opposition’s bluster, and his actions mean more than any ninety minute debate. That’s why the IBEW is proud to support President Joe Biden in 2024."" ",0,0,0,0,0,1
1633754247174040,Happy St. Patrick's Day! ,0,0,0,0,1,0
4.39852E+14,Commonsense guidance for construction workers on preventing the spread of Coronavirus. ,0,0,0,0,1,0
9.20146E+14,"Today is Vietnam War Veterans Day - a day we commemorate our Vietnam vets. There aren't many chances to say thank you in person these days, but we can say thank you online. Thank you for your service.",0,0,0,0,1,0
4.38018E+14,"The IBEW had almost been totally shut out of Los Angeles' oil refinery market. But today, the IBEW's market share is 90 percent. Here's how they pulled it off.",1,0,0,0,0,0
5.77943E+14,Why advancements in battery technology are changing our power system and our jobs in radical new ways. ,0,0,0,0,0,0
1273545147402730,"Across North America, #IBEW members have stepped up to the challenges of COVID-19 and performed the essential jobs that keep our countries running. Read some of their stories in June’s Electrical Worker. ",0,0,0,0,0,0
1312549946859520,"#IBEW Local 474 in Memphis, TN is working on their biggest project to date, Blue Oval City. The new Ford truck plant will be building the F150 Lightning electric truck, as well as the batteries for it. To get this massive plant going, they need your help. Here's a look at the plant, the local, and all the good things Memphis has to offer.",0,0,0,0,1,0
8.5707E+14,"The #IBEW is committed to getting more veterans into our apprenticeship programs, and that's what the Veteran's Electrical Entry Program is all about.  #NAW2023",0,0,0,0,0,0
5.61334E+14,Why right-to-work laws are bad for jobs and bad for our communities. ,1,0,0,0,0,0
1222829822325520,"Tune in this Saturday to catch Columbus, Ohio, Local 683 member Paul Hughes turn his fly fishing passion into a dream trip. ",0,0,0,1,0,0
5.22337E+14,"For more than a century, the #IBEW has been successful by adapting to changes in the electrical industry. This Ontario local is confident that they've found an innovative way to build on that history. ",0,0,0,0,0,0
3771255653127730,"Two IBEW locals and their employer won the inaugural Edwin D. Hill Award for their expansive efforts to protect good jobs and Nevada power customers, a campaign that led to the landslide defeat of a deceptive state ballot measure last November.  Find out more.",1,1,0,1,0,0
1205834617166670,Is it time for you to take the next step?,0,0,0,0,0,0
8.86017E+14,Here's what Virginia IBEW members think about Tim Kaine,0,0,0,0,1,0
9.61403E+14,White House puts fox in charge of chickenhouse.,0,0,0,0,0,0
2256913118013700,Trump's Supreme Court pick Brett Kavanaugh's real record when it comes to workers' rights,0,0,0,0,0,0
9.11001E+14,Friday roll call!,0,0,0,0,1,0
7.3409E+14,"For nearly a half-of-a-century one name was nearly synonymous with unions in the public’s mind: MaryHarris “Mother” Jones. Born in Cork, Ireland in 1830, she emigrated to the U.S. at the age of five. Losing her entire family to yellow fever in 1867, she devoted her life to the labor movement, helping to organize coal miners for more than 30 years. #stpatricksday",0,0,0,1,1,0
1327277621573700,"""If you know a young person who needs a little direction, point them to a career in the electrical trade. If you know an electrician who's working nonunion, tell them how the IBEW made your life better."" ",0,0,1,1,0,0
9.28422E+14,Have you caught the latest #IBEW commercial yet? Here it is.,0,0,0,0,1,0
5.41139E+14,"""The implication of the loss of the wage premium coupled with the decline in unionization rates is that there is little reason to believe that an increase in the number of manufacturing jobs will mean more good jobs, unless they are also unionized. It is not the factories that make these jobs good jobs, it is the unions.""",1,0,0,0,0,0
1134859304670380,"""Trickle-down economics has never worked. We must ensure our progressive economic agenda replaces the failed trickle-down policies that have created 40 years of unequal wage growth.

Learn more: ",1,1,0,0,0,0
3785593481652380,"""US labor board prosecutors have concluded that Starbucks Corp. illegally forced out a New York barista who has been a key architect of the union campaign that swept through hundreds of its cafes this year.""",1,0,0,0,0,0
1703258780460110,We are kicking off our Leg Week for 2023 today! Our members from all over the nation are in DC to meet with legislatures.,0,0,0,1,0,0
9088326117858080,"If you want a fair and accountable workplace, form a union, don't rely on Human Resource. Their job is protect the employer, not the employees. 

""HR departments in America operate under a dubious mandate: Keep workers engaged and happy, but make sure nobody sues the company. Unfortunately, that’s nearly impossible.""",1,1,0,0,0,0
1072707907593750,"""HGSU-UAW rang in the new year by returning to work Tuesday night, ending nearly a month of marching on Harvard’s campus, calling administrators, and arguing at the bargaining table. At points, hundreds of students and supporters joined the picket line.""",0,0,0,0,0,0
5.22812E+14,"""Washington determined that such an important resource should be distributed on the basis of need, rather than left to the free market... This is the same logic we use for fire departments, K-12 education and interstate highways. It's the logic that many other countries use for all of their health care services, but that the U.S. has persistently rejected to the detriment of our health—and of many Americans' ability to access care. The COVID-19 vaccine demonstrates what's possible when the political will exists.""",1,0,0,0,0,0
5.35939E+14,"""The value of the federal minimum wage has reached its lowest point in 66 years, according to an EPI analysis of recently released Consumer Price Index (CPI) data. Accounting for price increases in June, the current federal minimum wage of $7.25 per hour is now worth less than at any point since February 1956. At that time, the federal minimum wage was 75 cents per hour, or $7.19 in June 2022 dollars.""",1,0,0,0,0,0
1526702784901080,A good overview of the definition fight between independent contractors vs. employees.,0,0,0,0,0,0
1231499704743650,"“It's nice to get a break from a task for a few minutes but at the cost of feeling like the company views me as a toddler who needs constant reminders on how to do basic things like bending my knees and holding a box, I'd rather just keep working,”

“It’s just Amazon saying ‘if you get hurt it’s not our fault you saw the videos,’”",1,0,0,0,0,0
9.18143E+14,"""Sam’s got the lowdown on what the heck IATSE stands for, what its members are hoping to accomplish by striking, and why you should be listening if you value your favorite television shows and movies: both guilty pleasure and otherwise.""",0,0,0,0,1,0
9.04019E+14,"""Philanthropy... is a means of making the uber rich look generous, while they save far more money through exploiting loopholes and using tax havens.""",0,0,0,0,0,0
4.15086E+14,"Our members at the Economic Policy Institute, who belong to the Nonprofit Professional Employees Union, put together a great rebuttal to CBO's models.  It's time for the minimum wage to go up!

""We believe that the CBO’s assumptions on the scale of job loss are just wrong and inappropriately inflated relative to what cutting-edge economics literature would indicate. The median employment effect of the minimum wage across studies of low-wage workers is essentially zero, according to a 2019 review of the evidence.""",1,1,0,0,0,0
5.85813E+14,"Trump Administration declares war on immigration judges.  Shameful.

""Judge Ashley Tabaddor, the association’s president (IFPTE Judicial Council 2), said she thinks the petition’s intent is to 'disband and destroy the union,' which has publicly pushed for judges to have more independence and sparred with the Justice Department over a quota system it imposed. 'It’s designed to take full control of judges without having a balancing force or a balancing voice.'""",1,0,0,0,0,0
8.67767E+14,"""This post is about why wage trends—both throughout the inflationary burst and in very recent months—should make us even a bit more encouraged that inflation can be brought back under control without the Federal Reserve having to move interest rates to a radically more contractionary stance.""",0,0,0,0,1,0
1257094828768180,"One of NPEU-IFPTE Local 70's newer units just ratified their contract. Congratulations to our IFPTE members at Action Square!

""One-year ago, we announced that the staff at Action Squared (the folks behind Action Network and Action Builder) had formed a union with the Nonprofit Professional Employees Union (IFPTE Local 70). As a member of the Organizing Committee and the Bargaining Committee for the Action Squared Union, I’m now proud to announce that we now have a ratified contract as well!""",0,0,0,1,0,0
1092457875228040,"""The union says that Starbucks has agreed to bargain a master contract for all unionized locations, with the likely addition of local contracts to address store-specific issues...

So why is Starbucks raising the white flag?

We can’t know what’s in the minds of its executives, but a few factors stand out. An analysis from the Strategic Organizing Center estimates that the company has spent some $240 million on union busting. Its attempt to defeat a pro-worker insurgent campaign for seats on its Board of Directors alone seems to be costing a small fortune. But that enormous war chest has failed to stop workers: just last week, twenty-one stores filed with the NLRB for union elections, the largest number of single-day filings since the campaign began.

'For every one exhausted barista that had to take a step back, there were ten more willing to take their place,” Eisen said. “It’s an almost endless source of power.'"" 💪",1,0,0,0,0,0
4007680209555360,This is why even Google employees need a union contract.,1,0,0,0,0,0
27289164624065000,"""Amazon is gearing up for another quarter of eye-watering profits. But peer beyond the seamless efficiency of Amazon’s e-commerce empire, and you’ll see the workers on the inside warning us that rock-bottom prices and superfast shipping are costing all of us more than we know — and when we buy now, our communities pay later.""",1,0,0,0,0,0
1039843784552570,"Really, Exxon? Do you think a lie about cost saving is going to fly? Your profits for 2022 were $55.4 billion!  

""10-month lockout of union workers at an Exxon Mobil refinery was undertaken to save costs and improve profits at the Beaumont, Texas, facility, and not to eliminate union representation, an Exxon Mobil official told an administrative judge on Monday.

The National Labor Relations Board (NLRB) last year called for the company to compensate the facility's roughly 650 workers for wage losses during what it called an 'unlawful' 10-month lockout.

An Exxon spokesperson called the complaint 'an attempt to overturn decades of labor law and Supreme Court precedent,' and said Exxon expects to prevail. Exxon could face millions of dollars in back pay for the hourly workers. The NLRB judge is due to rule after hearing from the company and United Steelworkers' officials.""",1,1,0,0,0,0
1555509395331070,"""After a federal administrative judge found a Colorado Starbucks worker was illegally fired for organizing a union, that judge ordered the coffee giant to not only rehire her, but issue back pay and write a letter of apology."" 💪",1,1,0,0,0,0
1027696896034650,"""The newest crop of campaign workers, overwhelmingly Millennials, are rejecting the expectation that political work necessarily means little pay and the hazard of burnout. Millennials 'are asserting themselves more around saying that they want more balance in their lives,' says Janice Fine, a professor at the Rutgers University School of Management and Labor Relations. 'A generation of people working on political campaigns are striving for more balance in their lives.'""",1,1,0,0,0,0
2180136295686240,"""Arkansas Gov. Sarah Huckabee Sanders (R) signed into law this week legislation that rolls back significant portions of the state’s child labor protections. The law eliminates requirements for the state to verify the age of children younger than 16 before they can take a job.""",1,0,0,0,0,0
5.62612E+14,"""More workplaces have filed to form a union this year than in all of 2021. If you or your friends want to organize your workplace but aren’t sure where to start, this video is for you. This is How To Form A Union: Two Chefs Explain.""",0,0,0,0,0,0
1694678287742830,"""A man who received awards and accolades for his work as a McDonald’s grill cook was fired after 37 years of working for the fast food giant, federal officials said. 

Two months after a different franchisee became the new owner of the McDonald’s in Deptford, New Jersey, it fired him because he has autism, according to a lawsuit filed by the U.S. Equal Employment Opportunity Commission. 

But firing the grill cook violated the Americans with Disabilities Act, the federal agency said in a Dec. 16 news release.""",1,0,0,0,0,0
